attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma,blinkStrength,time,attention_label,relaxation_label
97,53,17045,1857,5991,4898,4136,9036,2907,3131,0,19.407115100000013,High,Medium
93,56,4309,4391,14388,6913,4046,5742,3318,3744,0,20.407848,High,Medium
94,60,2965,12931,9927,2977,3618,7887,3415,2799,0,21.4173624,High,Medium
100,63,8048,7390,8091,5546,11900,10566,5882,2496,0,22.405302500000005,High,Medium
90,63,8117,10885,15234,4343,9599,7065,3171,1310,0,23.406411700000007,High,Medium
81,54,7735,23423,22363,2017,5346,4420,4406,2084,0,24.401895100000004,High,Medium
70,64,12628,6636,20576,3201,4550,3851,4116,1497,0,25.434698300000008,High,Medium
64,67,7041,7012,4892,7555,7969,5210,4083,1994,0,26.39779030000001,Medium,High
60,69,9999,12985,14765,3680,5085,4546,3067,1243,0,27.406763400000003,Medium,High
74,61,23777,16207,4051,4066,4452,8277,2985,851,0,28.403343300000003,High,Medium
74,61,23777,16207,4051,4066,4452,8277,2985,851,0,28.813321200000004,High,Medium
74,61,23777,16207,4051,4066,4452,8277,2985,851,0,28.81343790000001,High,Medium
80,54,10739,5499,13776,1832,9752,5916,6112,3674,0,29.4470917,High,Medium
84,51,4421,3780,3863,2171,4276,4601,6530,2604,0,30.41482830000001,High,Medium
88,47,15382,13301,5643,2924,1943,4310,2517,1963,0,31.4066483,High,Medium
80,44,12859,21038,3440,4410,5515,4336,3970,1637,0,32.408763300000004,High,Medium
77,47,38859,10419,12863,7714,6398,6248,4063,1855,0,33.40564740000001,High,Medium
64,56,34058,12993,20925,7803,4451,5862,3101,3196,0,34.40148350000001,Medium,Medium
67,60,9611,6760,3795,6873,4766,5304,2298,2871,0,35.4161063,High,Medium
74,74,23232,12874,25654,9241,7309,12985,7834,1705,0,36.4206949,High,High
78,67,316918,39300,6178,37547,8407,27675,8706,6791,0,37.404442200000005,High,High
83,61,12318,14977,18054,1981,6890,8009,16270,8292,0,38.404189900000006,High,Medium
83,61,12318,14977,18054,1981,6890,8009,16270,8292,0,38.80128260000001,High,Medium
83,61,12318,14977,18054,1981,6890,8009,16270,8292,0,38.802180600000014,High,Medium
83,64,2136,10446,6440,15081,2878,9563,8710,4399,0,39.4159416,High,Medium
93,60,6164,3050,953,7445,3308,8677,10669,8256,0,40.40325570000002,High,Medium
100,54,18071,7770,1855,7158,5174,13849,10896,16035,0,41.413201000000015,High,Medium
100,57,11616,8279,9619,15395,7922,13144,6717,4458,0,42.4226018,High,Medium
100,50,190931,22992,5503,9894,15106,6013,4159,2302,0,43.43803990000001,High,Medium
69,41,2020035,499933,118229,27701,11478,24175,18112,4999,0,44.39553030000002,High,Medium
69,41,2020035,499933,118229,27701,11478,24175,18112,4999,38,45.0302347,High,Medium
44,43,1163122,141820,44007,33587,31106,13658,22903,9680,0,45.43442519999999,Medium,Medium
40,43,407602,24690,21984,14453,8084,13775,9498,4385,0,46.40632690000001,Medium,Medium
41,56,20870,10691,13200,25898,6355,8463,10329,1244,0,47.40724400000002,Medium,Medium
50,56,31320,96885,5826,35563,43037,10456,23291,8401,0,48.4207499,Medium,Medium
50,56,31320,96885,5826,35563,43037,10456,23291,8401,0,48.8198012,Medium,Medium
50,56,31320,96885,5826,35563,43037,10456,23291,8401,0,48.8200171,Medium,Medium
51,51,99648,128766,8456,31195,14347,13149,5645,6535,0,49.4209937,Medium,Medium
40,54,244464,66226,27523,68499,14246,11635,8846,7153,0,50.42193040000001,Medium,Medium
29,54,82334,49689,94512,24057,9347,12263,17310,4577,0,51.42023260000002,Low,Medium
23,54,61809,203549,12183,51133,14771,11057,13219,1891,0,52.4170163,Low,Medium
21,50,301274,149036,3378,21629,9921,11340,11164,3744,0,53.395026900000005,Low,Medium
34,47,45401,26620,14976,18484,14843,13138,4758,2387,0,54.40379150000001,Medium,Medium
40,30,31538,49242,24004,4268,5870,11619,8859,7468,0,55.4201285,Medium,Low
50,43,155943,57066,72225,17454,22028,13484,7310,5266,0,56.4219229,Medium,Medium
47,67,87384,15593,28621,10454,2053,2624,1348,749,0,57.430838600000016,Medium,High
37,74,159338,12696,12158,9555,3882,2828,2859,1170,0,58.40848300000002,Medium,High
37,74,159338,12696,12158,9555,3882,2828,2859,1170,0,58.8024709,Medium,High
37,74,159338,12696,12158,9555,3882,2828,2859,1170,0,58.802628700000014,Medium,High
30,91,157816,16508,7256,86504,9591,10072,12485,5849,0,59.405363600000015,Low,High
30,94,212309,37390,44140,27155,10298,10032,5381,2189,0,60.418944900000014,Low,High
38,91,28744,31015,15466,62179,12362,11874,3492,5574,0,61.4698707,Medium,High
50,87,59925,17430,11203,13197,2894,10843,17691,5593,0,62.40209200000001,Medium,High
61,74,69384,13599,7330,17704,14146,12102,8530,2816,0,63.4036137,Medium,High
64,66,414238,53774,29442,15521,9596,12202,14088,4291,0,64.402943,Medium,Medium
57,66,8587,43804,41457,61380,16280,7966,4335,5149,0,65.4047171,Medium,Medium
60,56,18317,26612,10714,4965,20912,11812,8677,6804,0,66.4180165,Medium,Medium
54,54,18303,35379,27352,6537,15761,12556,13096,1435,0,67.4184894,Medium,Medium
57,54,49039,60498,33856,14968,6610,16943,13371,6457,0,68.4348071,Medium,Medium
57,54,49039,60498,33856,14968,6610,16943,13371,6457,0,68.8024465,Medium,Medium
57,54,49039,60498,33856,14968,6610,16943,13371,6457,0,68.802865,Medium,Medium
44,30,1004963,637178,60081,23099,21328,8668,14982,1748,0,69.4172265,Medium,Low
29,43,1889849,104532,67196,50343,21770,14207,12038,4591,0,70.41082640000002,Low,Medium
24,53,21089,43077,23823,83043,13255,15616,8030,1848,0,71.41709400000002,Low,Medium
13,57,53941,89898,83684,15490,12393,7804,7462,1566,0,72.41698490000002,Low,Medium
26,91,40875,20608,168645,52375,9892,12980,13886,4569,0,73.4035117,Low,High
30,84,449303,119920,27296,41595,9490,18902,12398,2709,0,74.40551150000002,Low,High
38,64,782322,45382,5473,8377,14191,13777,5158,3659,0,75.4016459,Medium,Medium
38,70,16974,47518,8458,149543,15523,8153,6858,3689,0,76.4159497,Medium,High
48,50,155841,22248,11267,6599,4967,6577,1278,1092,0,77.4200698,Medium,Medium
53,54,67914,56077,56274,22517,9452,25984,10681,3867,0,78.4012238,Medium,Medium
53,54,67914,56077,56274,22517,9452,25984,10681,3867,0,78.81355340000002,Medium,Medium
53,54,67914,56077,56274,22517,9452,25984,10681,3867,0,78.81408480000002,Medium,Medium
48,54,69462,73172,40479,3661,19396,11325,4798,2577,0,80.42732130000002,Medium,Medium
43,63,90678,25958,24218,29449,7939,7415,8518,3135,0,81.4323852,Medium,Medium
43,61,32613,25162,18624,8096,4899,7771,5438,3861,0,82.4039386,Medium,Medium
41,61,18777,27050,11044,32708,17109,3809,2979,1830,0,83.4168689,Medium,Medium
35,56,369400,130796,22846,20140,9731,7585,4100,2886,0,84.4128906,Medium,Medium
24,44,441047,57594,13416,10109,2119,2779,806,1230,0,85.3981283,Low,Medium
24,44,441047,57594,13416,10109,2119,2779,806,1230,77,85.846194,Low,Medium
24,44,441047,57594,13416,10109,2119,2779,806,1230,211,86.16588670000002,Low,Medium
35,37,570622,56244,42831,32018,136028,67568,53612,6579,0,86.44209660000001,Medium,Medium
35,37,884419,22402,17309,10890,14336,8599,4524,1115,0,87.40278220000002,Medium,Medium
37,34,1260676,156538,26923,74176,16145,16222,9215,2052,0,88.40510610000001,Medium,Medium
37,34,1260676,156538,26923,74176,16145,16222,9215,2052,0,88.79823870000001,Medium,Medium
37,34,1260676,156538,26923,74176,16145,16222,9215,2052,0,88.798464,Medium,Medium
40,30,57951,36650,6017,4441,3486,2812,3254,621,0,89.4169248,Medium,Low
40,30,57951,36650,6017,4441,3486,2812,3254,621,159,89.48697720000001,Medium,Low
40,30,57951,36650,6017,4441,3486,2812,3254,621,235,89.9824673,Medium,Low
40,30,694018,282703,184844,46539,94025,94056,12123,11394,0,90.42017230000002,Medium,Low
40,30,161353,113401,22736,22442,31972,26322,5486,1758,0,91.4191377,Medium,Low
56,35,84412,51151,33642,32987,59581,25823,2290,2533,0,92.3991095,Medium,Medium
56,35,410755,371226,64866,201840,208171,139916,15554,5371,0,93.4436995,Medium,Medium
50,38,732768,311768,130538,164379,318688,150091,25989,9522,0,94.421566,Medium,Medium
54,40,249094,66941,44194,29740,31356,13468,3957,1355,0,95.3984751,Medium,Medium
54,40,249094,66941,44194,29740,31356,13468,3957,1355,171,95.8209262,Medium,Medium
54,40,249094,66941,44194,29740,31356,13468,3957,1355,207,96.3649519,Medium,Medium
69,43,296623,44588,1796,36628,47714,25360,4813,600,0,96.4005334,High,Medium
69,43,296623,44588,1796,36628,47714,25360,4813,600,204,96.8473497,High,Medium
69,43,296623,44588,1796,36628,47714,25360,4813,600,208,97.3468775,High,Medium
69,43,296623,44588,1796,36628,47714,25360,4813,600,195,97.6976022,High,Medium
69,43,446776,41519,8396,11609,22493,19074,7836,4091,0,98.3968423,High,Medium
69,43,446776,41519,8396,11609,22493,19074,7836,4091,218,98.5980848,High,Medium
69,43,446776,41519,8396,11609,22493,19074,7836,4091,0,98.80175300000002,High,Medium
69,43,446776,41519,8396,11609,22493,19074,7836,4091,0,98.8020706,High,Medium
69,43,446776,41519,8396,11609,22493,19074,7836,4091,218,99.0022443,High,Medium
69,43,1285981,137672,9545,51361,42701,36506,4443,1649,0,99.39799200000002,High,Medium
69,43,1441588,891873,33439,84766,150532,176507,29535,25565,0,100.4177785,High,Medium
69,43,1441588,891873,33439,84766,150532,176507,29535,25565,190,101.02998150000002,High,Medium
69,43,1879705,453600,198455,154641,352855,75302,21558,6966,0,101.4009465,High,Medium
69,43,1879705,453600,198455,154641,352855,75302,21558,6966,189,101.50009400000002,High,Medium
69,43,1879705,453600,198455,154641,352855,75302,21558,6966,255,101.8657985,High,Medium
69,43,1264672,102081,15606,60066,21781,22123,5306,4585,0,102.416039,High,Medium
69,43,60103,17573,12787,25888,14615,8503,4447,656,0,103.3972149,High,Medium
60,30,2263418,1847812,190002,134639,256963,176578,52205,18443,0,104.4345777,Medium,Low
57,38,92377,9149,17467,7959,8781,6978,1417,1162,0,105.4196595,Medium,Medium
57,38,92377,9149,17467,7959,8781,6978,1417,1162,114,106.2131407,Medium,Medium
66,43,62932,15927,37882,18451,19017,16275,9284,3052,0,106.4293845,Medium,Medium
66,43,62932,15927,37882,18451,19017,16275,9284,3052,123,106.4751878,Medium,Medium
66,43,62932,15927,37882,18451,19017,16275,9284,3052,152,107.0206617,Medium,Medium
66,43,62932,15927,37882,18451,19017,16275,9284,3052,117,107.31157960000002,Medium,Medium
66,43,687152,479291,180272,72010,49738,45068,28161,4542,0,107.4171128,Medium,Medium
66,43,687152,479291,180272,72010,49738,45068,28161,4542,109,107.7046101,Medium,Medium
66,43,687152,479291,180272,72010,49738,45068,28161,4542,159,108.18030810000002,Medium,Medium
54,53,448576,208048,166342,83547,10176,41080,35329,5190,0,108.3961796,Medium,Medium
54,53,448576,208048,166342,83547,10176,41080,35329,5190,103,108.5343571,Medium,Medium
54,53,448576,208048,166342,83547,10176,41080,35329,5190,0,108.81125070000002,Medium,Medium
54,53,448576,208048,166342,83547,10176,41080,35329,5190,0,108.8114135,Medium,Medium
54,53,448576,208048,166342,83547,10176,41080,35329,5190,44,109.3166435,Medium,Medium
66,63,459012,183895,85843,24086,25790,63104,29664,21315,0,109.4142042,Medium,Medium
66,63,459012,183895,85843,24086,25790,63104,29664,21315,33,109.542766,Medium,Medium
66,63,459012,183895,85843,24086,25790,63104,29664,21315,40,109.9468687,Medium,Medium
66,63,459012,183895,85843,24086,25790,63104,29664,21315,50,110.1487251,Medium,Medium
66,63,459012,183895,85843,24086,25790,63104,29664,21315,58,110.2620991,Medium,Medium
54,56,219096,22076,9152,5049,3492,2183,1916,798,0,110.41215440000002,Medium,Medium
54,56,219096,22076,9152,5049,3492,2183,1916,798,81,110.5933353,Medium,Medium
54,56,219096,22076,9152,5049,3492,2183,1916,798,52,110.7324482,Medium,Medium
54,56,219096,22076,9152,5049,3492,2183,1916,798,69,111.0715094,Medium,Medium
54,56,219096,22076,9152,5049,3492,2183,1916,798,129,111.16453140000002,Medium,Medium
54,56,219096,22076,9152,5049,3492,2183,1916,798,56,111.3461069,Medium,Medium
44,40,624116,353714,45257,22766,19239,28798,6686,9533,0,111.4168807,Medium,Medium
44,40,624116,353714,45257,22766,19239,28798,6686,9533,67,111.5468382,Medium,Medium
44,40,624116,353714,45257,22766,19239,28798,6686,9533,94,111.8034667,Medium,Medium
44,40,624116,353714,45257,22766,19239,28798,6686,9533,65,111.8722151,Medium,Medium
44,40,624116,353714,45257,22766,19239,28798,6686,9533,102,112.0816763,Medium,Medium
44,40,624116,353714,45257,22766,19239,28798,6686,9533,61,112.1829224,Medium,Medium
44,40,646374,47755,12340,3777,10261,6331,3140,1063,0,112.41562530000002,Medium,Medium
44,40,646374,47755,12340,3777,10261,6331,3140,1063,103,112.4162444,Medium,Medium
44,40,646374,47755,12340,3777,10261,6331,3140,1063,46,112.5438254,Medium,Medium
44,40,646374,47755,12340,3777,10261,6331,3140,1063,125,113.0565464,Medium,Medium
44,40,646374,47755,12340,3777,10261,6331,3140,1063,43,113.1528067,Medium,Medium
53,34,1100884,408610,253299,50790,53967,152608,32968,36806,0,113.41246660000002,Medium,Medium
53,34,1100884,408610,253299,50790,53967,152608,32968,36806,114,113.4786765,Medium,Medium
53,34,1100884,408610,253299,50790,53967,152608,32968,36806,93,113.8620431,Medium,Medium
53,34,1100884,408610,253299,50790,53967,152608,32968,36806,41,114.0282702,Medium,Medium
53,34,1100884,408610,253299,50790,53967,152608,32968,36806,67,114.2658796,Medium,Medium
53,34,1100884,408610,253299,50790,53967,152608,32968,36806,67,114.3972986,Medium,Medium
53,34,497581,56114,15066,13240,14349,4397,4340,756,0,114.3977535,Medium,Medium
53,34,497581,56114,15066,13240,14349,4397,4340,756,150,114.5694683,Medium,Medium
53,34,497581,56114,15066,13240,14349,4397,4340,756,61,114.7305011,Medium,Medium
53,34,497581,56114,15066,13240,14349,4397,4340,756,73,115.0922087,Medium,Medium
53,34,497581,56114,15066,13240,14349,4397,4340,756,60,115.19511930000002,Medium,Medium
53,34,497581,56114,15066,13240,14349,4397,4340,756,79,115.4004074,Medium,Medium
48,29,347823,179873,33530,39286,31480,39048,12121,1748,0,115.40130720000002,Medium,Low
48,29,347823,179873,33530,39286,31480,39048,12121,1748,98,115.5604682,Medium,Low
48,29,347823,179873,33530,39286,31480,39048,12121,1748,67,115.7114179,Medium,Low
48,29,347823,179873,33530,39286,31480,39048,12121,1748,92,115.8790992,Medium,Low
48,29,347823,179873,33530,39286,31480,39048,12121,1748,75,116.0461607,Medium,Low
48,29,347823,179873,33530,39286,31480,39048,12121,1748,122,116.2149664,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,0,116.4160141,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,88,116.5107164,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,71,116.6739465,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,121,116.87789510000002,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,100,117.04438240000002,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,128,117.2094816,Medium,Low
51,21,112684,70908,11853,2723,6309,7471,1612,866,115,117.3962782,Medium,Low
44,29,107015,38055,13017,5931,3684,1940,916,981,0,117.3970834,Medium,Low
44,29,107015,38055,13017,5931,3684,1940,916,981,85,117.6604943,Medium,Low
44,29,107015,38055,13017,5931,3684,1940,916,981,105,117.9080429,Medium,Low
44,29,107015,38055,13017,5931,3684,1940,916,981,95,118.0432346,Medium,Low
44,29,107015,38055,13017,5931,3684,1940,916,981,122,118.2348912,Medium,Low
44,29,2584999,220452,170242,12414,53688,33070,5643,10833,0,118.4348477,Medium,Low
44,29,2584999,220452,170242,12414,53688,33070,5643,10833,0,118.81617930000002,Medium,Low
44,29,2584999,220452,170242,12414,53688,33070,5643,10833,0,118.81637510000002,Medium,Low
44,29,2584999,220452,170242,12414,53688,33070,5643,10833,62,118.8797192,Medium,Low
44,29,2584999,220452,170242,12414,53688,33070,5643,10833,108,119.2111169,Medium,Low
47,30,1791626,539450,114409,428864,141165,283257,68156,33403,0,119.3997811,Medium,Low
47,30,1791626,539450,114409,428864,141165,283257,68156,33403,76,119.9630162,Medium,Low
29,38,58315,111043,12067,18849,20454,12011,3163,1952,0,0.4287051999999995,Low,Medium
30,26,487949,155464,16908,24187,13402,10522,7338,5023,0,1.4277746999999987,Low,Low
37,29,122745,34704,4235,14336,11407,11209,8011,4701,0,2.4427375,Medium,Low
38,16,323595,104352,860,17936,50420,7396,3579,3156,0,3.4305985000000003,Medium,Low
38,16,323595,104352,860,17936,50420,7396,3579,3156,0,3.461394199999999,Medium,Low
38,16,323595,104352,860,17936,50420,7396,3579,3156,0,3.4616236,Medium,Low
44,16,341003,85224,5570,19757,14325,20190,5202,3200,0,4.4091889,Medium,Low
47,24,54015,56667,28169,23951,21355,6699,2150,931,0,5.4084033,Medium,Low
50,26,572360,36740,18588,9379,18457,17283,4689,1067,0,6.427858699999998,Medium,Low
50,38,46746,113140,36622,17163,7136,9484,2927,3077,0,7.434928299999999,Medium,Medium
43,38,53766,74199,8286,13346,25765,8388,2172,3857,0,8.426555999999998,Medium,Medium
61,41,271871,5887,13822,1968,4472,7930,1049,211,0,9.4680082,Medium,Medium
43,24,243728,150465,7597,5354,40981,6364,4060,3549,0,10.4161318,Medium,Low
50,40,7792,19867,20799,7578,13381,7119,3603,802,0,12.4087048,Medium,Medium
56,30,20225,3500,2581,3009,3084,6970,3507,4459,0,13.4195576,Medium,Low
56,30,20225,3500,2581,3009,3084,6970,3507,4459,0,13.4915047,Medium,Low
56,30,20225,3500,2581,3009,3084,6970,3507,4459,0,13.4916825,Medium,Low
77,48,18068,9037,4021,4147,6881,6312,2406,3328,0,14.4350585,High,Medium
87,41,25656,20515,983,7795,6869,6421,3201,3337,0,15.4560669,High,Medium
74,17,1262633,994717,52316,25132,122713,42865,16927,5248,0,16.424365899999998,High,Low
74,17,688520,34957,10575,13739,11907,8651,1423,299,0,17.4187437,High,Low
64,21,71523,22709,5936,15901,9669,12374,6344,1791,0,18.4081014,Medium,Low
48,29,9656,14276,7712,4207,8105,2953,4860,1079,0,20.4401436,Medium,Low
60,50,5502,14843,9181,4868,6299,3789,2440,1023,0,21.4284444,Medium,Medium
57,44,5206,15206,4175,4889,7834,6611,4076,1295,0,22.4090871,Medium,Medium
60,53,1598,10943,17864,7269,5824,4285,2068,1755,0,23.4095742,Medium,Medium
60,53,1598,10943,17864,7269,5824,4285,2068,1755,0,23.4724733,Medium,Medium
60,53,1598,10943,17864,7269,5824,4285,2068,1755,0,23.472567,Medium,Medium
61,53,4659,16222,13240,4753,12195,4813,5817,2652,0,24.4074058,Medium,Medium
70,44,14199,13954,3860,4040,12006,7830,4685,2736,0,25.4069648,High,Medium
64,53,29543,19223,15702,991,2739,4477,3316,1958,0,26.4239443,Medium,Medium
63,41,11095,17832,5961,3330,9329,2855,2204,1531,0,27.4327796,Medium,Medium
70,44,17851,4635,9856,4398,7016,6762,2822,2340,0,28.428128,High,Medium
63,51,10826,23132,9130,5441,3856,6138,5681,822,0,29.4059975,Medium,Medium
63,53,2739,13604,11074,20426,17614,6086,4208,2949,0,30.4243856,Medium,Medium
78,48,18793,17171,4951,3733,16059,12858,5969,1818,0,31.4463849,High,Medium
70,44,34406,13158,8127,4674,5399,4159,6566,1889,0,32.4230277,High,Medium
78,50,13772,6996,5085,8914,4162,7050,2178,1226,0,33.4219364,High,Medium
78,50,13772,6996,5085,8914,4162,7050,2178,1226,0,33.4558213,High,Medium
78,50,13772,6996,5085,8914,4162,7050,2178,1226,0,33.4559169,High,Medium
97,35,14409,4074,1776,1412,7016,7396,4581,1054,0,34.4442707,High,Medium
91,50,9600,13300,12923,9920,4833,8451,3649,4097,0,35.407008,High,Medium
90,44,27721,17631,4112,5420,8550,3860,5114,1688,0,36.4229173,High,Medium
83,38,8109,31442,6580,11142,6055,7957,2878,2668,0,37.4286611,High,Medium
64,57,20735,6415,9237,9406,4284,3667,4149,1538,0,38.4107913,Medium,Medium
61,67,8898,1362,16968,8339,4232,4312,3464,2200,0,39.4061954,Medium,High
66,74,13210,12977,3624,25161,29806,11399,4872,771,0,40.4122866,Medium,High
56,66,41673,52759,8236,5084,5611,3744,5191,2403,0,41.4082329,Medium,Medium
56,66,41673,52759,8236,5084,5611,3744,5191,2403,83,42.2270117,Medium,Medium
50,53,120847,137391,43287,8729,9229,14711,4467,3499,0,42.4077909,Medium,Medium
48,35,325396,46590,5047,25044,29790,10166,7238,2992,0,43.4004424,Medium,Medium
48,35,325396,46590,5047,25044,29790,10166,7238,2992,0,43.4706636,Medium,Medium
48,35,325396,46590,5047,25044,29790,10166,7238,2992,0,43.4709066,Medium,Medium
